dateRep;day;month;year;week;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
31/03/2020;31;3;2020;Week 14;0;0;Latvia;LV;LVA;1919968;Europe;17,70862848
30/03/2020;30;3;2020;Week 14;71;0;Latvia;LV;LVA;1919968;Europe;17,96904948
29/03/2020;29;3;2020;Week 14;25;0;Latvia;LV;LVA;1919968;Europe;14,53149219
28/03/2020;28;3;2020;Week 13;36;0;Latvia;LV;LVA;1919968;Europe;13,59397657
27/03/2020;27;3;2020;Week 13;23;0;Latvia;LV;LVA;1919968;Europe;11,87519792
26/03/2020;26;3;2020;Week 13;24;0;Latvia;LV;LVA;1919968;Europe;10,9897665
25/03/2020;25;3;2020;Week 13;17;0;Latvia;LV;LVA;1919968;Europe;9,84391407
24/03/2020;24;3;2020;Week 13;41;0;Latvia;LV;LVA;1919968;Europe;9,06265104
23/03/2020;23;3;2020;Week 13;15;0;Latvia;LV;LVA;1919968;Europe;7,08345139
22/03/2020;22;3;2020;Week 13;13;0;Latvia;LV;LVA;1919968;Europe;6,35427257
21/03/2020;21;3;2020;Week 12;25;0;Latvia;LV;LVA;1919968;Europe;5,72926215
20/03/2020;20;3;2020;Week 12;15;0;Latvia;LV;LVA;1919968;Europe;4,47924132
19/03/2020;19;3;2020;Week 12;10;0;Latvia;LV;LVA;1919968;Europe;
18/03/2020;18;3;2020;Week 12;25;0;Latvia;LV;LVA;1919968;Europe;
17/03/2020;17;3;2020;Week 12;5;0;Latvia;LV;LVA;1919968;Europe;
16/03/2020;16;3;2020;Week 12;5;0;Latvia;LV;LVA;1919968;Europe;
15/03/2020;15;3;2020;Week 12;7;0;Latvia;LV;LVA;1919968;Europe;
14/03/2020;14;3;2020;Week 11;3;0;Latvia;LV;LVA;1919968;Europe;
13/03/2020;13;3;2020;Week 11;6;0;Latvia;LV;LVA;1919968;Europe;
12/03/2020;12;3;2020;Week 11;2;0;Latvia;LV;LVA;1919968;Europe;
11/03/2020;11;3;2020;Week 11;2;0;Latvia;LV;LVA;1919968;Europe;
10/03/2020;10;3;2020;Week 11;3;0;Latvia;LV;LVA;1919968;Europe;
09/03/2020;9;3;2020;Week 11;1;0;Latvia;LV;LVA;1919968;Europe;
08/03/2020;8;3;2020;Week 11;1;0;Latvia;LV;LVA;1919968;Europe;
03/03/2020;3;3;2020;Week 10;1;0;Latvia;LV;LVA;1919968;Europe;
21/10/2020;21;10;2020;Week 43;513;7;Lithuania;LT;LTU;2794184;Europe;102,8207162
20/10/2020;20;10;2020;Week 43;0;0;Lithuania;LT;LTU;2794184;Europe;87,36003069
19/10/2020;19;10;2020;Week 43;685;1;Lithuania;LT;LTU;2794184;Europe;90,93889307
18/10/2020;18;10;2020;Week 43;0;0;Lithuania;LT;LTU;2794184;Europe;70,14570265
17/10/2020;17;10;2020;Week 42;281;2;Lithuania;LT;LTU;2794184;Europe;74,61928062
16/10/2020;16;10;2020;Week 42;255;1;Lithuania;LT;LTU;2794184;Europe;70,71832063
15/10/2020;15;10;2020;Week 42;139;3;Lithuania;LT;LTU;2794184;Europe;64,84898632
14/10/2020;14;10;2020;Week 42;118;3;Lithuania;LT;LTU;2794184;Europe;63,99005935
13/10/2020;13;10;2020;Week 42;126;0;Lithuania;LT;LTU;2794184;Europe;62,91640064
12/10/2020;12;10;2020;Week 42;159;0;Lithuania;LT;LTU;2794184;Europe;62,16483954
11/10/2020;11;10;2020;Week 42;205;0;Lithuania;LT;LTU;2794184;Europe;59,6954245
10/10/2020;10;10;2020;Week 41;133;1;Lithuania;LT;LTU;2794184;Europe;56,33129386
09/10/2020;9;10;2020;Week 41;142;1;Lithuania;LT;LTU;2794184;Europe;55,65131001
08/10/2020;8;10;2020;Week 41;117;2;Lithuania;LT;LTU;2794184;Europe;55,50815551
07/10/2020;7;10;2020;Week 41;81;5;Lithuania;LT;LTU;2794184;Europe;53,93345606
06/10/2020;6;10;2020;Week 41;100;0;Lithuania;LT;LTU;2794184;Europe;52,64506561
05/10/2020;5;10;2020;Week 41;104;0;Lithuania;LT;LTU;2794184;Europe;51,57140689
04/10/2020;4;10;2020;Week 41;125;1;Lithuania;LT;LTU;2794184;Europe;50,71247992
03/10/2020;3;10;2020;Week 40;172;1;Lithuania;LT;LTU;2794184;Europe;49,7819757
02/10/2020;2;10;2020;Week 40;91;0;Lithuania;LT;LTU;2794184;Europe;45,80943846
01/10/2020;1;10;2020;Week 40;115;0;Lithuania;LT;LTU;2794184;Europe;44,77156837
30/09/2020;30;9;2020;Week 40;88;0;Lithuania;LT;LTU;2794184;Europe;40,65587664
29/09/2020;29;9;2020;Week 40;105;1;Lithuania;LT;LTU;2794184;Europe;39,51064067
28/09/2020;28;9;2020;Week 40;90;2;Lithuania;LT;LTU;2794184;Europe;37,57805499
27/09/2020;27;9;2020;Week 40;111;0;Lithuania;LT;LTU;2794184;Europe;35,75283517
26/09/2020;26;9;2020;Week 39;114;0;Lithuania;LT;LTU;2794184;Europe;33,67709499
25/09/2020;25;9;2020;Week 39;138;2;Lithuania;LT;LTU;2794184;Europe;31,17189133
24/09/2020;24;9;2020;Week 39;73;0;Lithuania;LT;LTU;2794184;Europe;27,5214517
23/09/2020;23;9;2020;Week 39;45;0;Lithuania;LT;LTU;2794184;Europe;26,05411813
22/09/2020;22;9;2020;Week 39;70;0;Lithuania;LT;LTU;2794184;Europe;25,55307739
21/09/2020;21;9;2020;Week 39;80;0;Lithuania;LT;LTU;2794184;Europe;23,65628033
20/09/2020;20;9;2020;Week 39;99;0;Lithuania;LT;LTU;2794184;Europe;22,33210125
19/09/2020;19;9;2020;Week 38;61;0;Lithuania;LT;LTU;2794184;Europe;20,07741795
18/09/2020;18;9;2020;Week 38;62;0;Lithuania;LT;LTU;2794184;Europe;18,82481612
17/09/2020;17;9;2020;Week 38;0;0;Lithuania;LT;LTU;2794184;Europe;17,32169392
16/09/2020;16;9;2020;Week 38;56;0;Lithuania;LT;LTU;2794184;Europe;18,35956401
15/09/2020;15;9;2020;Week 38;51;0;Lithuania;LT;LTU;2794184;Europe;17,17853942
14/09/2020;14;9;2020;Week 38;39;1;Lithuania;LT;LTU;2794184;Europe;16,49855557
13/09/2020;13;9;2020;Week 38;53;0;Lithuania;LT;LTU;2794184;Europe;16,35540108
12/09/2020;12;9;2020;Week 37;44;0;Lithuania;LT;LTU;2794184;Europe;15,4964741
11/09/2020;11;9;2020;Week 37;36;0;Lithuania;LT;LTU;2794184;Europe;15,6396286
10/09/2020;10;9;2020;Week 37;32;0;Lithuania;LT;LTU;2794184;Europe;15,6396286
09/09/2020;9;9;2020;Week 37;31;0;Lithuania;LT;LTU;2794184;Europe;15,6396286
08/09/2020;8;9;2020;Week 37;17;0;Lithuania;LT;LTU;2794184;Europe;15,28174236
07/09/2020;7;9;2020;Week 37;43;0;Lithuania;LT;LTU;2794184;Europe;16,03330346
06/09/2020;6;9;2020;Week 37;36;0;Lithuania;LT;LTU;2794184;Europe;15,96172621
05/09/2020;5;9;2020;Week 36;26;0;Lithuania;LT;LTU;2794184;Europe;15,74699447
04/09/2020;4;9;2020;Week 36;20;0;Lithuania;LT;LTU;2794184;Europe;16,10488071
03/09/2020;3;9;2020;Week 36;29;0;Lithuania;LT;LTU;2794184;Europe;16,53434419
02/09/2020;2;9;2020;Week 36;23;0;Lithuania;LT;LTU;2794184;Europe;16,28382383
01/09/2020;1;9;2020;Week 36;32;0;Lithuania;LT;LTU;2794184;Europe;16,82065319
31/08/2020;31;8;2020;Week 36;35;0;Lithuania;LT;LTU;2794184;Europe;16,3911897
30/08/2020;30;8;2020;Week 36;29;0;Lithuania;LT;LTU;2794184;Europe;16,21224658
29/08/2020;29;8;2020;Week 35;48;1;Lithuania;LT;LTU;2794184;Europe;16,3911897
28/08/2020;28;8;2020;Week 35;36;0;Lithuania;LT;LTU;2794184;Europe;15,46068548
27/08/2020;27;8;2020;Week 35;32;0;Lithuania;LT;LTU;2794184;Europe;14,92385612
26/08/2020;26;8;2020;Week 35;21;0;Lithuania;LT;LTU;2794184;Europe;14,70912438
25/08/2020;25;8;2020;Week 35;38;1;Lithuania;LT;LTU;2794184;Europe;14,60175851
24/08/2020;24;8;2020;Week 35;41;0;Lithuania;LT;LTU;2794184;Europe;13,70704291
23/08/2020;23;8;2020;Week 35;30;1;Lithuania;LT;LTU;2794184;Europe;12,99127044
22/08/2020;22;8;2020;Week 34;36;1;Lithuania;LT;LTU;2794184;Europe;13,24179081
21/08/2020;21;8;2020;Week 34;32;1;Lithuania;LT;LTU;2794184;Europe;12,7765387
20/08/2020;20;8;2020;Week 34;22;0;Lithuania;LT;LTU;2794184;Europe;12,49022971
19/08/2020;19;8;2020;Week 34;38;0;Lithuania;LT;LTU;2794184;Europe;12,06076622
18/08/2020;18;8;2020;Week 34;20;0;Lithuania;LT;LTU;2794184;Europe;11,30920512
17/08/2020;17;8;2020;Week 34;30;0;Lithuania;LT;LTU;2794184;Europe;10,95131888
16/08/2020;16;8;2020;Week 34;34;0;Lithuania;LT;LTU;2794184;Europe;10,48606677
15/08/2020;15;8;2020;Week 33;22;0;Lithuania;LT;LTU;2794184;Europe;9,91344879
14/08/2020;14;8;2020;Week 33;21;0;Lithuania;LT;LTU;2794184;Europe;9,59135118
13/08/2020;13;8;2020;Week 33;26;0;Lithuania;LT;LTU;2794184;Europe;9,51977393
12/08/2020;12;8;2020;Week 33;18;0;Lithuania;LT;LTU;2794184;Europe;9,16188769
11/08/2020;11;8;2020;Week 33;13;0;Lithuania;LT;LTU;2794184;Europe;8,80400145
10/08/2020;10;8;2020;Week 33;21;0;Lithuania;LT;LTU;2794184;Europe;8,73242421
09/08/2020;9;8;2020;Week 33;37;0;Lithuania;LT;LTU;2794184;Europe;8,23138347
08/08/2020;8;8;2020;Week 32;23;0;Lithuania;LT;LTU;2794184;Europe;7,44403375
07/08/2020;7;8;2020;Week 32;24;0;Lithuania;LT;LTU;2794184;Europe;7,55139962
06/08/2020;6;8;2020;Week 32;10;1;Lithuania;LT;LTU;2794184;Europe;6,69247265
05/08/2020;5;8;2020;Week 32;17;0;Lithuania;LT;LTU;2794184;Europe;6,72826127
04/08/2020;4;8;2020;Week 32;10;0;Lithuania;LT;LTU;2794184;Europe;6,19143192
03/08/2020;3;8;2020;Week 32;17;0;Lithuania;LT;LTU;2794184;Europe;6,37037504
02/08/2020;2;8;2020;Week 32;18;0;Lithuania;LT;LTU;2794184;Europe;6,37037504
01/08/2020;1;8;2020;Week 31;13;0;Lithuania;LT;LTU;2794184;Europe;5,97670017
31/07/2020;31;7;2020;Week 31;19;0;Lithuania;LT;LTU;2794184;Europe;5,72617981
30/07/2020;30;7;2020;Week 31;16;0;Lithuania;LT;LTU;2794184;Europe;5,76196843
29/07/2020;29;7;2020;Week 31;8;0;Lithuania;LT;LTU;2794184;Europe;5,43987082
28/07/2020;28;7;2020;Week 31;11;0;Lithuania;LT;LTU;2794184;Europe;5,18935045
27/07/2020;27;7;2020;Week 31;7;0;Lithuania;LT;LTU;2794184;Europe;4,97461871
26/07/2020;26;7;2020;Week 31;15;0;Lithuania;LT;LTU;2794184;Europe;4,86725284
25/07/2020;25;7;2020;Week 30;26;0;Lithuania;LT;LTU;2794184;Europe;4,47357797
24/07/2020;24;7;2020;Week 30;0;0;Lithuania;LT;LTU;2794184;Europe;3,68622825
23/07/2020;23;7;2020;Week 30;11;0;Lithuania;LT;LTU;2794184;Europe;3,79359412
22/07/2020;22;7;2020;Week 30;2;0;Lithuania;LT;LTU;2794184;Europe;3,7578055
21/07/2020;21;7;2020;Week 30;15;0;Lithuania;LT;LTU;2794184;Europe;3,79359412
20/07/2020;20;7;2020;Week 30;17;0;Lithuania;LT;LTU;2794184;Europe;3,43570788
19/07/2020;19;7;2020;Week 30;7;1;Lithuania;LT;LTU;2794184;Europe;3,0062444
18/07/2020;18;7;2020;Week 29;6;0;Lithuania;LT;LTU;2794184;Europe;2,8630899
17/07/2020;17;7;2020;Week 29;20;0;Lithuania;LT;LTU;2794184;Europe;2,75572403
16/07/2020;16;7;2020;Week 29;7;0;Lithuania;LT;LTU;2794184;Europe;2,29047192
15/07/2020;15;7;2020;Week 29;1;0;Lithuania;LT;LTU;2794184;Europe;2,07574018
14/07/2020;14;7;2020;Week 29;5;0;Lithuania;LT;LTU;2794184;Europe;2,07574018
13/07/2020;13;7;2020;Week 29;4;0;Lithuania;LT;LTU;2794184;Europe;1,89679706
12/07/2020;12;7;2020;Week 29;4;0;Lithuania;LT;LTU;2794184;Europe;1,86100844
11/07/2020;11;7;2020;Week 28;4;0;Lithuania;LT;LTU;2794184;Europe;1,89679706
10/07/2020;10;7;2020;Week 28;3;0;Lithuania;LT;LTU;2794184;Europe;1,82521981
09/07/2020;9;7;2020;Week 28;10;0;Lithuania;LT;LTU;2794184;Europe;1,78943119
08/07/2020;8;7;2020;Week 28;3;0;Lithuania;LT;LTU;2794184;Europe;1,46733358
07/07/2020;7;7;2020;Week 28;5;0;Lithuania;LT;LTU;2794184;Europe;1,43154495
06/07/2020;6;7;2020;Week 28;5;0;Lithuania;LT;LTU;2794184;Europe;1,3599677
05/07/2020;5;7;2020;Week 28;3;0;Lithuania;LT;LTU;2794184;Europe;1,28839046
04/07/2020;4;7;2020;Week 27;3;1;Lithuania;LT;LTU;2794184;Europe;1,28839046
03/07/2020;3;7;2020;Week 27;7;0;Lithuania;LT;LTU;2794184;Europe;1,46733358
02/07/2020;2;7;2020;Week 27;1;0;Lithuania;LT;LTU;2794184;Europe;1,43154495
01/07/2020;1;7;2020;Week 27;1;0;Lithuania;LT;LTU;2794184;Europe;1,46733358
30/06/2020;30;6;2020;Week 27;0;0;Lithuania;LT;LTU;2794184;Europe;1,53891082
29/06/2020;29;6;2020;Week 27;3;0;Lithuania;LT;LTU;2794184;Europe;1,71785394
28/06/2020;28;6;2020;Week 27;5;0;Lithuania;LT;LTU;2794184;Europe;1,78943119
27/06/2020;27;6;2020;Week 26;2;0;Lithuania;LT;LTU;2794184;Europe;1,86100844
26/06/2020;26;6;2020;Week 26;2;0;Lithuania;LT;LTU;2794184;Europe;1,93258569
25/06/2020;25;6;2020;Week 26;1;1;Lithuania;LT;LTU;2794184;Europe;2,54099229
24/06/2020;24;6;2020;Week 26;2;1;Lithuania;LT;LTU;2794184;Europe;2,71993541
23/06/2020;23;6;2020;Week 26;3;0;Lithuania;LT;LTU;2794184;Europe;2,89887853
22/06/2020;22;6;2020;Week 26;3;0;Lithuania;LT;LTU;2794184;Europe;3,0062444
21/06/2020;21;6;2020;Week 26;3;0;Lithuania;LT;LTU;2794184;Europe;3,22097614
20/06/2020;20;6;2020;Week 25;8;0;Lithuania;LT;LTU;2794184;Europe;3,50728513
19/06/2020;19;6;2020;Week 25;6;0;Lithuania;LT;LTU;2794184;Europe;3,47149651
18/06/2020;18;6;2020;Week 25;2;0;Lithuania;LT;LTU;2794184;Europe;3,36413064
17/06/2020;17;6;2020;Week 25;3;0;Lithuania;LT;LTU;2794184;Europe;3,36413064
16/06/2020;16;6;2020;Week 25;5;1;Lithuania;LT;LTU;2794184;Europe;3,39991926
15/06/2020;15;6;2020;Week 25;5;0;Lithuania;LT;LTU;2794184;Europe;3,32834201
14/06/2020;14;6;2020;Week 25;7;1;Lithuania;LT;LTU;2794184;Europe;3,32834201
13/06/2020;13;6;2020;Week 24;4;0;Lithuania;LT;LTU;2794184;Europe;3,36413064
12/06/2020;12;6;2020;Week 24;19;0;Lithuania;LT;LTU;2794184;Europe;3,43570788
11/06/2020;11;6;2020;Week 24;6;2;Lithuania;LT;LTU;2794184;Europe;3,07782165
10/06/2020;10;6;2020;Week 24;7;1;Lithuania;LT;LTU;2794184;Europe;3,14939889
09/06/2020;9;6;2020;Week 24;6;0;Lithuania;LT;LTU;2794184;Europe;3,04203302
08/06/2020;8;6;2020;Week 24;9;0;Lithuania;LT;LTU;2794184;Europe;3,25676477
07/06/2020;7;6;2020;Week 24;11;0;Lithuania;LT;LTU;2794184;Europe;3,18518752
06/06/2020;6;6;2020;Week 23;7;0;Lithuania;LT;LTU;2794184;Europe;3,22097614
05/06/2020;5;6;2020;Week 23;3;0;Lithuania;LT;LTU;2794184;Europe;3,32834201
04/06/2020;4;6;2020;Week 23;2;0;Lithuania;LT;LTU;2794184;Europe;3,82938275
03/06/2020;3;6;2020;Week 23;4;1;Lithuania;LT;LTU;2794184;Europe;4,29463486
02/06/2020;2;6;2020;Week 23;3;0;Lithuania;LT;LTU;2794184;Europe;4,68830972
01/06/2020;1;6;2020;Week 23;5;0;Lithuania;LT;LTU;2794184;Europe;4,79567559
31/05/2020;31;5;2020;Week 23;8;2;Lithuania;LT;LTU;2794184;Europe;4,86725284
30/05/2020;30;5;2020;Week 22;6;0;Lithuania;LT;LTU;2794184;Europe;4,97461871
29/05/2020;29;5;2020;Week 22;9;2;Lithuania;LT;LTU;2794184;Europe;5,18935045
28/05/2020;28;5;2020;Week 22;8;1;Lithuania;LT;LTU;2794184;Europe;5,08198458
27/05/2020;27;5;2020;Week 22;4;2;Lithuania;LT;LTU;2794184;Europe;5,29671632
26/05/2020;26;5;2020;Week 22;12;0;Lithuania;LT;LTU;2794184;Europe;5,36829357
25/05/2020;25;5;2020;Week 22;7;0;Lithuania;LT;LTU;2794184;Europe;5,15356183
24/05/2020;24;5;2020;Week 22;12;2;Lithuania;LT;LTU;2794184;Europe;6,15564329
23/05/2020;23;5;2020;Week 21;10;0;Lithuania;LT;LTU;2794184;Europe;6,0124888
22/05/2020;22;5;2020;Week 21;17;1;Lithuania;LT;LTU;2794184;Europe;5,76196843
21/05/2020;21;5;2020;Week 21;15;0;Lithuania;LT;LTU;2794184;Europe;5,33250495
20/05/2020;20;5;2020;Week 21;15;1;Lithuania;LT;LTU;2794184;Europe;4,97461871
19/05/2020;19;5;2020;Week 21;6;3;Lithuania;LT;LTU;2794184;Europe;4,58094385
18/05/2020;18;5;2020;Week 21;7;1;Lithuania;LT;LTU;2794184;Europe;4,68830972
17/05/2020;17;5;2020;Week 21;11;1;Lithuania;LT;LTU;2794184;Europe;4,58094385
16/05/2020;16;5;2020;Week 20;12;0;Lithuania;LT;LTU;2794184;Europe;4,43778935
15/05/2020;15;5;2020;Week 20;6;0;Lithuania;LT;LTU;2794184;Europe;4,5093666
14/05/2020;14;5;2020;Week 20;14;4;Lithuania;LT;LTU;2794184;Europe;4,65252109
13/05/2020;13;5;2020;Week 20;6;0;Lithuania;LT;LTU;2794184;Europe;5,2609277
12/05/2020;12;5;2020;Week 20;6;0;Lithuania;LT;LTU;2794184;Europe;1,28839046
11/05/2020;11;5;2020;Week 20;35;0;Lithuania;LT;LTU;2794184;Europe;1,46733358
10/05/2020;10;5;2020;Week 20;8;1;Lithuania;LT;LTU;2794184;Europe;0,64419523
09/05/2020;9;5;2020;Week 19;3;0;Lithuania;LT;LTU;2794184;Europe;0,93050422
08/05/2020;8;5;2020;Week 19;5;1;Lithuania;LT;LTU;2794184;Europe;0,82313835
07/05/2020;7;5;2020;Week 19;5;2;Lithuania;LT;LTU;2794184;Europe;1,07365871
06/05/2020;6;5;2020;Week 19;4;0;Lithuania;LT;LTU;2794184;Europe;1,89679706
05/05/2020;5;5;2020;Week 19;9;0;Lithuania;LT;LTU;2794184;Europe;2,46941504
04/05/2020;4;5;2020;Week 19;4;0;Lithuania;LT;LTU;2794184;Europe;3,0062444
03/05/2020;3;5;2020;Week 19;7;1;Lithuania;LT;LTU;2794184;Europe;3,86517137
02/05/2020;2;5;2020;Week 18;14;0;Lithuania;LT;LTU;2794184;Europe;5,72617981
01/05/2020;1;5;2020;Week 18;10;0;Lithuania;LT;LTU;2794184;Europe;8,44611522
30/04/2020;30;4;2020;Week 18;31;1;Lithuania;LT;LTU;2794184;Europe;10,16396916
29/04/2020;29;4;2020;Week 18;-105;3;Lithuania;LT;LTU;2794184;Europe;9,80608292
28/04/2020;28;4;2020;Week 18;11;0;Lithuania;LT;LTU;2794184;Europe;13,56388842
27/04/2020;27;4;2020;Week 18;12;0;Lithuania;LT;LTU;2794184;Europe;13,45652255
26/04/2020;26;4;2020;Week 18;16;1;Lithuania;LT;LTU;2794184;Europe;13,34915668
25/04/2020;25;4;2020;Week 17;0;0;Lithuania;LT;LTU;2794184;Europe;14,70912438
24/04/2020;24;4;2020;Week 17;12;2;Lithuania;LT;LTU;2794184;Europe;16,28382383
23/04/2020;23;4;2020;Week 17;28;0;Lithuania;LT;LTU;2794184;Europe;17,39327117
22/04/2020;22;4;2020;Week 17;20;1;Lithuania;LT;LTU;2794184;Europe;17,53642566
21/04/2020;21;4;2020;Week 17;24;1;Lithuania;LT;LTU;2794184;Europe;18,14483227
20/04/2020;20;4;2020;Week 17;28;3;Lithuania;LT;LTU;2794184;Europe;18,43114126
19/04/2020;19;4;2020;Week 17;59;0;Lithuania;LT;LTU;2794184;Europe;18,86060474
18/04/2020;18;4;2020;Week 16;90;1;Lithuania;LT;LTU;2794184;Europe;16,74907594
17/04/2020;17;4;2020;Week 16;58;3;Lithuania;LT;LTU;2794184;Europe;17,8943119
16/04/2020;16;4;2020;Week 16;21;5;Lithuania;LT;LTU;2794184;Europe;18,25219814
15/04/2020;15;4;2020;Week 16;0;0;Lithuania;LT;LTU;2794184;Europe;19,21849098
14/04/2020;14;4;2020;Week 16;8;0;Lithuania;LT;LTU;2794184;Europe;20,97213355
13/04/2020;13;4;2020;Week 16;9;1;Lithuania;LT;LTU;2794184;Europe;20,68582456
12/04/2020;12;4;2020;Week 16;54;6;Lithuania;LT;LTU;2794184;Europe;23,58470308
11/04/2020;11;4;2020;Week 15;44;2;Lithuania;LT;LTU;2794184;Europe;22,94050785
10/04/2020;10;4;2020;Week 15;43;0;Lithuania;LT;LTU;2794184;Europe;23,47733721
09/04/2020;9;4;2020;Week 15;32;0;Lithuania;LT;LTU;2794184;Europe;22,83314198
08/04/2020;8;4;2020;Week 15;37;1;Lithuania;LT;LTU;2794184;Europe;24,01416657
07/04/2020;7;4;2020;Week 15;32;1;Lithuania;LT;LTU;2794184;Europe;23,7636462
06/04/2020;6;4;2020;Week 15;40;4;Lithuania;LT;LTU;2794184;Europe;23,9068007
05/04/2020;5;4;2020;Week 15;0;0;Lithuania;LT;LTU;2794184;Europe;23,83522345
04/04/2020;4;4;2020;Week 14;122;0;Lithuania;LT;LTU;2794184;Europe;25,12361391
03/04/2020;3;4;2020;Week 14;68;1;Lithuania;LT;LTU;2794184;Europe;21,5089629
02/04/2020;2;4;2020;Week 14;48;1;Lithuania;LT;LTU;2794184;Europe;19,61216584
01/04/2020;1;4;2020;Week 14;49;0;Lithuania;LT;LTU;2794184;Europe;18,18062089
31/03/2020;31;3;2020;Week 14;0;0;Lithuania;LT;LTU;2794184;Europe;16,71328731
30/03/2020;30;3;2020;Week 14;90;0;Lithuania;LT;LTU;2794184;Europe;16,82065319
29/03/2020;29;3;2020;Week 14;36;2;Lithuania;LT;LTU;2794184;Europe;13,77862016
28/03/2020;28;3;2020;Week 13;59;1;Lithuania;LT;LTU;2794184;Europe;12,59759558
27/03/2020;27;3;2020;Week 13;25;0;Lithuania;LT;LTU;2794184;Europe;10,59343264
26/03/2020;26;3;2020;Week 13;65;2;Lithuania;LT;LTU;2794184;Europe;9,69871705
25/03/2020;25;3;2020;Week 13;30;1;Lithuania;LT;LTU;2794184;Europe;7,44403375
24/03/2020;24;3;2020;Week 13;36;0;Lithuania;LT;LTU;2794184;Europe;6,37037504
23/03/2020;23;3;2020;Week 13;38;0;Lithuania;LT;LTU;2794184;Europe;5,08198458
22/03/2020;22;3;2020;Week 13;36;0;Lithuania;LT;LTU;2794184;Europe;3,72201688
21/03/2020;21;3;2020;Week 12;21;1;Lithuania;LT;LTU;2794184;Europe;2,46941504
20/03/2020;20;3;2020;Week 12;15;0;Lithuania;LT;LTU;2794184;Europe;1,71785394
19/03/2020;19;3;2020;Week 12;8;0;Lithuania;LT;LTU;2794184;Europe;1,18102459
18/03/2020;18;3;2020;Week 12;8;0;Lithuania;LT;LTU;2794184;Europe;0,89471559
17/03/2020;17;3;2020;Week 12;3;0;Lithuania;LT;LTU;2794184;Europe;0,6084066
16/03/2020;16;3;2020;Week 12;5;0;Lithuania;LT;LTU;2794184;Europe;0,50104073
15/03/2020;15;3;2020;Week 12;3;0;Lithuania;LT;LTU;2794184;Europe;0,32209761
14/03/2020;14;3;2020;Week 11;3;0;Lithuania;LT;LTU;2794184;Europe;0,21473174
12/03/2020;12;3;2020;Week 11;0;0;Lithuania;LT;LTU;2794184;Europe;0,10736587
11/03/2020;11;3;2020;Week 11;2;0;Lithuania;LT;LTU;2794184;Europe;0,10736587
02/03/2020;2;3;2020;Week 10;0;0;Lithuania;LT;LTU;2794184;Europe;0,03578862
01/03/2020;1;3;2020;Week 10;0;0;Lithuania;LT;LTU;2794184;Europe;0,03578862
29/02/2020;29;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0,03578862
28/02/2020;28;2;2020;Week 9;1;0;Lithuania;LT;LTU;2794184;Europe;0,03578862
27/02/2020;27;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0
26/02/2020;26;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0
25/02/2020;25;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0
24/02/2020;24;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0
23/02/2020;23;2;2020;Week 9;0;0;Lithuania;LT;LTU;2794184;Europe;0
22/02/2020;22;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
21/02/2020;21;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
20/02/2020;20;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
19/02/2020;19;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
18/02/2020;18;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
17/02/2020;17;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
16/02/2020;16;2;2020;Week 8;0;0;Lithuania;LT;LTU;2794184;Europe;0
15/02/2020;15;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
14/02/2020;14;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
13/02/2020;13;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
12/02/2020;12;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
11/02/2020;11;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
10/02/2020;10;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
09/02/2020;9;2;2020;Week 7;0;0;Lithuania;LT;LTU;2794184;Europe;0
08/02/2020;8;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
07/02/2020;7;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
06/02/2020;6;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
05/02/2020;5;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
04/02/2020;4;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
03/02/2020;3;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
02/02/2020;2;2;2020;Week 6;0;0;Lithuania;LT;LTU;2794184;Europe;0
01/02/2020;1;2;2020;Week 5;0;0;Lithuania;LT;LTU;2794184;Europe;0
31/01/2020;31;1;2020;Week 5;0;0;Lithuania;LT;LTU;2794184;Europe;0
30/01/2020;30;1;2020;Week 5;0;0;Lithuania;LT;LTU;2794184;Europe;0
